isNewVisitor,fullReferrerIsSet,mediumIsSet,networkDomainIsSet,networkLocationIsSet,landingPagePathIsSet,sessions,bounceRate,pageviewsPerSession,timeOnPage,source,isSpam
0,1,1,1,1,1,1,0,4,75,google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,11,google.de,0
0,1,1,1,1,1,2,50,1.5,60,google.de,0
0,1,1,1,1,1,22,86.36364,1.2727273,768,google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,18,google.de,0
0,1,1,1,1,1,1,0,3,500,google.de,0
0,1,1,1,1,1,1,0,2,88,google.de,0
0,1,1,1,1,0,1,100,1,0,google.de,0
0,1,1,1,1,1,1,0,13,276,google.de,0
0,1,1,1,1,1,1,0,2,655,google.de,0
0,1,1,1,1,1,1,0,4,190,google.de,0
0,1,1,1,1,1,1,0,2,86,google.de,0
0,1,1,1,1,1,1,0,2,2,google.de,0
0,1,1,1,1,1,9,44.444443,2.2222223,1005,google.de,0
0,1,1,1,1,1,1,0,4,198,google.de,0
0,1,1,1,1,1,1,0,2,42,google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,55,google.de,0
0,1,1,1,1,1,1,0,2,35,google.de,0
0,1,1,1,1,1,1,0,2,16,google.de,0
0,1,1,1,1,1,1,0,2,68,google.de,0
0,1,1,1,1,1,1,0,2,1337,google.de,0
0,1,1,1,1,1,1,0,2,38,google.de,0
0,1,1,1,1,1,4,75,1.25,192,google.de,0
0,1,1,1,1,1,1,0,2,1561,google.de,0
0,1,1,1,1,1,1,0,2,14,google.de,0
0,1,1,1,1,1,1,0,2,11,google.de,0
0,1,1,1,1,1,2,50,1.5,5,google.de,0
0,1,1,1,1,1,2,50,1.5,476,google.de,0
0,1,1,1,1,1,1,0,2,30,google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,0,google.de,0
0,1,1,1,1,1,1,0,3,21,google.de,0
0,1,1,1,1,1,1,0,2,205,google.es,0
0,1,1,1,1,1,1,100,1,0,google.fr,0
0,1,1,1,1,1,1,0,2,18,google.fr,0
0,1,1,1,1,0,1,100,1,0,google.it,0
0,1,1,1,1,1,1,0,2,158,google.pl,0
0,1,1,1,1,1,1,0,3,171,googleweblight.com,0
0,1,1,1,1,1,1,0,3,28,googto.net,1
0,1,1,1,1,1,1,100,1,0,guge119.com,1
0,1,1,1,1,0,1,100,1,0,hongfanji.com,1
0,1,1,1,1,0,1,100,1,0,hub.docker.com,0
0,1,1,1,1,0,1,0,16,161,hub.docker.com,0
0,1,1,1,1,0,1,0,5,4,hub.docker.com,0
0,1,1,1,1,1,1,0,3,87,ibks12vm175:13863,0
0,1,1,0,0,1,1,0,2,14,images.google,0
0,1,1,0,0,1,1,100,1,0,images.google,0
0,1,1,0,0,1,6,66.666664,3.1666667,141,images.google,0
0,1,1,1,1,1,1,100,1,0,images.google,0
0,1,1,1,1,1,1,0,2,12,images.google,0
0,1,1,1,1,1,2,50,1.5,13,images.google,0
0,1,1,1,1,1,1,0,2,64,images.google,0
0,1,1,1,1,1,1,0,2,21,images.google,0
0,1,1,1,1,1,2,0,2,35,images.google,0
0,1,1,1,1,1,1,0,2,8,images.google,0
0,1,1,1,1,1,1,0,2,24,images.google,0
0,1,1,1,1,1,1,0,3,10,images.google,0
0,1,1,1,1,1,7,57.142857,3.142857,364,images.google,0
0,1,1,1,1,1,2,100,1,0,images.google,0
0,1,1,1,1,1,2,50,1.5,69,images.google,0
0,1,1,1,1,1,1,0,3,74,images.google,0
0,1,1,0,0,1,1,100,1,0,images.google.de,0
0,1,1,0,0,1,3,66.666664,1.3333334,17,images.google.de,0
0,1,1,0,0,1,7,85.71429,1.1428572,5,images.google.de,0
0,1,1,0,0,1,12,66.666664,1.5,130,images.google.de,0
0,1,1,0,0,1,2,100,1,0,images.google.de,0
0,1,1,0,0,1,5,80,1.2,209,images.google.de,0
0,1,1,0,0,1,1,0,2,15,images.google.de,0
0,1,1,0,0,1,5,60,2.6,498,images.google.de,0
0,1,1,0,0,1,3,66.666664,1.6666666,369,images.google.de,0
0,1,1,0,0,1,5,20,1.8,973,images.google.de,0
0,1,1,0,0,1,3,100,1,0,images.google.de,0
0,1,1,0,0,1,1,0,2,3,images.google.de,0
0,1,1,0,0,1,1,0,2,199,images.google.de,0
0,1,1,0,0,1,1,0,2,11,images.google.de,0
0,1,1,0,0,1,1,0,2,22,images.google.de,0
0,1,1,0,0,1,2,50,1.5,6,images.google.de,0
0,1,1,0,0,1,1,0,8,237,images.google.de,0
0,1,1,0,0,1,5,60,1.4,17,images.google.de,0
0,1,1,0,0,1,1,0,2,24,images.google.de,0
0,1,1,0,0,1,4,50,1.5,174,images.google.de,0
0,1,1,0,0,1,1,0,2,209,images.google.de,0
0,1,1,0,0,1,87,62.068966,2.505747,7989,images.google.de,0
0,1,1,0,0,1,3,66.666664,1.6666666,24,images.google.de,0
0,1,1,0,1,1,1,100,1,0,images.google.de,0
0,1,1,1,1,1,1,100,1,0,images.google.de,0
0,1,1,1,1,1,12,58.333332,1.6666666,602,images.google.de,0
0,1,1,1,1,1,1,0,2,399,images.google.de,0
0,1,1,1,1,1,1,0,2,33,images.google.de,0
0,1,1,1,1,1,1,0,5,446,images.google.de,0
0,1,1,1,1,1,1,0,4,329,images.google.de,0
0,1,1,1,1,1,1,0,2,787,images.google.de,0
0,1,1,1,1,1,1,0,5,1518,images.google.de,0
0,1,1,1,1,1,1,0,3,95,images.google.de,0
0,1,1,1,1,1,1,0,2,143,images.google.de,0
0,1,1,1,1,1,1,0,2,265,images.google.de,0
0,1,1,1,1,1,1,0,3,14,images.google.de,0
0,1,1,1,1,1,2,50,2,30,images.google.de,0
0,1,1,1,1,1,17,41.17647,4.1764708,3524,images.google.de,0
0,1,1,1,1,1,1,0,2,13,images.google.de,0
0,1,1,1,1,1,1,0,3,942,images.google.de,0
0,1,1,1,1,1,1,0,2,27,images.google.de,0
0,1,1,1,1,1,2,50,1.5,29,images.google.de,0
0,1,1,1,1,1,2,100,1,0,images.google.de,0
0,1,1,1,1,1,1,0,2,1737,images.google.de,0
0,1,1,1,1,1,1,0,2,9,images.google.de,0
0,1,1,1,1,1,1,0,2,3,images.google.de,0
0,1,1,1,1,1,3,0,2.3333333,108,images.google.de,0
0,1,1,1,1,1,5,40,1.6,249,images.google.de,0
0,1,1,1,1,1,8,100,1,0,images.google.de,0
0,1,1,1,1,1,2,50,1.5,14,images.google.de,0
0,1,1,1,1,1,3,100,1,0,images.google.de,0
0,1,1,1,1,1,1,0,2,380,images.google.de,0
0,1,1,1,1,1,1,0,2,25,images.google.de,0
0,1,1,1,1,1,1,0,2,29,images.google.de,0
0,1,1,1,1,1,1,0,3,60,images.google.de,0
0,1,1,1,1,1,1,0,3,1385,images.google.de,0
0,1,1,1,1,1,1,0,17,76,images.google.de,0
0,1,1,1,1,1,1,0,2,14,images.google.de,0
0,1,1,1,1,1,1,0,2,54,images.google.de,0
0,1,1,1,1,1,1,0,3,1413,images.google.de,0
0,1,1,1,1,1,1,0,2,15,images.google.de,0
0,1,1,1,1,1,1,0,3,12,images.google.de,0
0,1,1,1,1,1,1,0,2,5,images.google.de,0
0,1,1,1,1,1,1,0,2,20,images.google.de,0
0,1,1,1,1,1,4,25,2.25,1656,images.google.de,0
0,1,1,1,1,1,1,0,2,128,images.google.de,0
0,1,1,1,1,1,2,0,2,20,images.google.de,0
0,1,1,1,1,1,10,70,1.5,327,images.google.de,0
0,1,1,1,1,1,1,0,2,28,images.google.de,0
0,1,1,1,1,1,1,0,2,7,images.google.de,0
0,1,1,1,1,1,2,50,1.5,1,images.google.de,0
0,1,1,1,1,1,2,50,1.5,75,images.google.de,0
0,1,1,1,1,1,1,0,2,76,images.google.de,0
0,1,1,1,1,1,1,0,2,941,images.google.de,0
0,1,1,1,1,1,1,0,3,15,images.google.de,0
0,1,1,1,1,1,1,0,4,998,images.google.de,0
0,1,1,1,1,1,1,0,2,21,images.google.de,0
0,1,1,1,1,1,1,0,2,8,images.google.de,0
0,1,1,1,1,1,2,50,2,16,images.google.de,0
0,1,1,1,1,1,1,0,2,10,images.google.de,0
0,1,1,1,1,1,1,0,2,49,images.google.de,0
0,1,1,1,1,1,1,0,3,103,images.google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,10,images.google.de,0
0,1,1,1,1,1,1,0,3,105,images.google.de,0
0,1,1,1,1,1,1,0,2,317,images.google.de,0
0,1,1,1,1,1,1,0,2,12,images.google.de,0
0,1,1,1,1,1,2,50,1.5,1333,images.google.de,0
0,1,1,1,1,1,5,60,1.4,7,images.google.de,0
0,1,1,1,1,1,3,66.666664,1.6666666,89,images.google.de,0
0,1,1,1,1,1,14,64.28571,1.5,651,images.google.de,0
0,1,1,1,1,1,19,63.157894,1.7894737,723,images.google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,15,images.google.de,0
0,1,1,1,1,1,3,33.333332,3,91,images.google.de,0
0,1,1,1,1,1,3,33.333332,1.6666666,358,images.google.de,0
0,1,1,1,1,1,1,0,2,11,images.google.de,0
0,1,1,1,1,1,10,40,2.1,1282,images.google.de,0
0,1,1,1,1,1,5,80,1.2,24,images.google.de,0
0,1,1,1,1,1,5,60,1.4,143,images.google.de,0
0,1,1,1,1,1,1,0,2,71,images.google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,4,images.google.de,0
0,1,1,1,1,1,3,33.333332,1.6666666,103,images.google.de,0
0,1,1,1,1,1,2,50,1.5,10,images.google.de,0
0,1,1,1,1,1,1,0,3,649,images.google.de,0
0,1,1,1,1,1,1,0,3,26,images.google.de,0
0,1,1,1,1,1,2,50,1.5,875,images.google.de,0
0,1,1,1,1,1,4,100,1,0,images.google.de,0
0,1,1,1,1,1,6,66.666664,1.3333334,17,images.google.de,0
0,1,1,1,1,1,109,71.55963,1.6146789,5868,images.google.de,0
0,1,1,1,1,1,8,62.5,1.375,31,images.google.de,0
0,1,1,1,1,1,2,0,2.5,41,images.google.de,0
0,1,1,1,1,1,5,100,1,0,images.google.de,0
0,1,1,1,1,1,1,0,6,274,images.google.de,0
0,1,1,1,1,1,1,0,2,330,images.google.de,0
0,1,1,1,1,1,1,0,2,16,images.google.de,0
0,1,1,1,1,1,1,0,2,81,images.google.de,0
0,1,1,1,1,1,8,75,5.25,468,images.google.de,0
0,1,1,1,1,1,1,0,2,64,images.google.de,0
0,1,1,1,1,1,2,50,1.5,33,images.google.de,0
0,1,1,1,1,1,9,66.666664,1.6666666,1107,images.google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,2,images.google.de,0
0,1,1,1,1,1,1,0,3,190,images.google.de,0
0,1,1,1,1,1,1,0,2,50,images.google.de,0
0,1,1,1,1,1,1,0,2,32,images.google.de,0
0,1,1,1,1,1,1,0,3,291,images.google.de,0
0,1,1,1,1,1,2,50,9,928,images.google.de,0
0,1,1,1,1,1,2,50,2,283,images.google.de,0
0,1,1,1,1,1,6,50,4.3333335,195,images.google.de,0
0,1,1,1,1,1,2,50,1.5,24,images.google.de,0
0,1,1,1,1,1,8,37.5,2.375,1201,images.google.de,0
0,1,1,1,1,1,1,0,4,119,images.google.de,0
0,1,1,1,1,1,1,0,2,6,images.google.de,0
0,1,1,1,1,1,1,0,2,2,images.google.de,0
0,1,1,1,1,1,1,0,8,2510,images.google.de,0
0,1,1,1,1,1,1,0,4,141,images.google.de,0
0,1,1,1,1,1,2,50,1.5,23,images.google.de,0
0,1,1,1,1,1,8,37.5,3,258,images.google.de,0
0,1,1,1,1,1,1,0,2,19,images.google.de,0
0,1,1,1,1,1,2,50,1.5,210,images.google.de,0
0,1,1,1,1,1,2,50,2.5,31,images.google.de,0
0,1,1,1,1,1,6,83.333336,1.1666666,66,images.google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,306,images.google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,3,images.google.de,0
0,1,1,1,1,1,2,0,4,179,images.google.de,0
0,1,1,1,1,1,26,50,2.6923077,2433,images.google.de,0
0,1,1,1,1,1,3,66.666664,1.3333334,29,images.google.de,0
0,1,1,1,1,1,1,0,3,28,images.google.de,0
0,1,1,1,1,1,1,0,3,43,images.google.de,0
0,1,1,1,1,1,5,80,1.2,98,images.google.de,0
0,1,1,1,1,1,13,61.53846,2.7692308,1016,images.google.de,0
0,1,1,1,1,1,2,50,1.5,21,images.google.de,0
0,1,1,1,1,1,1,0,4,95,images.google.de,0
0,1,1,1,1,1,3,0,3.3333333,764,images.google.de,0
0,1,1,1,1,1,2,0,2,908,images.google.de,0
0,1,1,1,1,1,1,100,1,0,images.google.fr,0
0,1,1,1,1,1,1,0,2,240,images.google.fr,0
0,1,1,1,1,0,1,100,1,0,imagine.magento.com,0
0,1,1,1,1,1,1,0,7,883,jira.aviovision.com,0
0,1,1,1,1,0,1,100,1,0,justprofit.xyz,1
0,1,1,1,1,0,1,100,1,0,keywords-monitoring-success.com,1
0,1,1,1,1,0,1,100,1,0,keywords-monitoring-your-success.com,1
0,1,1,1,1,0,3,100,1,0,keywords-monitoring-your-success.com,1
0,1,1,0,0,0,1,100,1,0,l.facebook.com,0
0,1,1,0,0,1,1,100,1,0,linkedin.com,0
0,1,1,1,1,1,1,100,1,0,linkedin.com,0
0,1,1,1,1,1,1,100,1,0,linkvehicle.pitchbox.com,0
0,1,1,1,1,1,1,100,1,0,lnkd.in,0
0,1,1,1,1,1,2,100,1,0,lnkd.in,0
0,1,1,1,1,1,1,100,1,0,m.cafe.naver.com,0
0,1,1,1,1,0,1,0,16,266,magento-stammtisch.de,0
0,1,1,0,0,1,1,100,1,0,mail.google.com,0
0,1,1,1,1,1,1,0,2,314,mail.google.com,0
0,1,1,1,1,1,1,100,1,0,mail.one.com,0
0,1,1,0,0,0,1,100,1,0,markusgreuel.net,0
0,1,1,1,1,0,1,0,4,60,markusgreuel.net,0
0,1,1,1,1,0,1,100,1,0,markusgreuel.net,0
0,1,1,1,1,0,1,100,1,0,monetizationking.net,1
0,1,1,1,1,0,2,100,1,0,monetizationking.net,1
0,1,1,1,1,0,3,100,1,0,monetizationking.net,1
0,1,1,1,1,0,1,0,2,29,monetizationking.net,1
0,1,1,1,1,1,1,100,1,0,naver,1
0,1,1,1,1,0,1,100,1,0,new-look.for-your.website,1
0,1,1,1,1,1,1,100,1,0,obrazky.cz,0
0,1,1,0,0,1,1,0,2,39,qwant.com,0
0,1,1,1,1,1,1,100,1,0,qwant.com,0
0,1,1,0,0,0,1,100,1,0,rank-checker.online,1
0,1,1,0,1,0,1,100,1,0,rank-checker.online,1
0,1,1,1,1,0,1,100,1,0,rank-checker.online,1
0,1,1,1,1,0,2,100,1,0,rank-checker.online,1
0,1,1,1,1,0,3,100,1,0,rank-checker.online,1
0,1,1,1,1,0,17,94.117645,1.0588236,1154,rank-checker.online,1
0,1,1,1,1,0,5,100,1,0,rank-checker.online,1
0,1,1,1,1,0,3,66.666664,167.33333,722,rank-checker.online,1
0,1,1,0,0,0,2,100,1,0,rankings-analytics.com,1
0,1,1,1,1,0,1,100,1,0,rankings-analytics.com,1
0,1,1,1,1,0,2,100,1,0,rankings-analytics.com,1
0,1,1,1,1,1,1,100,1,0,s13-eu4.startpage.com,0
0,1,1,1,1,1,1,0,4,283,s5-eu1.startpage.com,0
0,1,1,1,1,1,1,100,1,0,search.disconnect.me,0
0,1,1,1,1,1,1,100,1,0,search.tb.ask.com,0
0,1,1,0,0,1,7,100,1,0,share-buttons.xyz,1
0,1,1,0,1,1,1,100,1,0,share-buttons.xyz,1
0,1,1,1,1,1,1,100,1,0,share-buttons.xyz,1
0,1,1,1,1,1,2,100,1,0,share-buttons.xyz,1
0,1,1,0,0,1,1,100,1,0,site-578578-1.snip.tw,1
0,1,1,1,1,1,1,100,1,0,site-578578-1.snip.tw,1
0,1,1,0,0,0,6,100,1,0,social-traffic-6.xyz,1
0,1,1,1,1,0,1,100,1,0,social-traffic-6.xyz,1
0,1,1,1,1,1,1,100,1,0,stackoverflow.com,0
0,1,1,0,0,0,1,0,9,50,stackoverflow.com,0
0,1,1,1,1,0,1,100,1,0,stackoverflow.com,0
0,1,1,0,0,1,1,0,2,43,startpage.com,0
0,1,1,1,1,1,1,100,1,0,startpage.com,0
0,1,1,0,0,1,1,100,1,0,startpage.com,0
0,1,1,1,1,1,1,100,1,0,suche.t-online.de,1
0,1,1,1,1,1,1,100,1,0,swisscows.ch,0
0,1,1,1,1,1,1,100,1,0,t.co,0
0,1,1,1,1,1,1,0,2,34,t.co,0
0,1,1,0,0,1,1,100,1,0,t.co,0
0,1,1,1,1,0,1,0,7,428,t.co,0
0,1,1,1,1,0,1,0,2,9,t.co,0
0,1,1,1,1,0,1,100,1,0,t.co,0
0,1,1,1,1,0,1,0,2,7,t.co,0
0,1,1,1,1,0,4,100,1,0,topseoservices.co,1
0,1,1,0,0,1,7,100,1,0,traffic2cash.xyz,1
0,1,1,1,1,1,1,100,1,0,traffic2cash.xyz,1
0,1,1,1,1,0,1,100,1,0,trafficgenius.xyz,1
0,1,1,1,1,0,1,0,4,43,twitter.com,0
0,1,1,1,1,0,1,100,1,0,uptime.com,1
0,1,1,1,1,0,2,100,1,0,uptime.com,1
0,1,1,1,1,0,1,100,1,0,urlopener.com,0
0,1,1,1,1,0,1,100,1,0,video--production.com,1
0,1,1,0,0,1,5,100,1,0,web-revenue.xyz,1
0,1,1,1,1,1,1,100,1,0,web-revenue.xyz,1
0,1,1,1,1,0,1,0,2,21,xing.com,0
0,1,1,0,0,1,1,0,2,0,yahoo,0
0,1,1,0,0,1,2,100,1,0,yahoo,0
0,1,1,1,1,1,1,100,1,0,yahoo,0
0,1,1,1,1,1,1,0,2,117,yahoo,0
0,1,1,1,1,1,1,0,2,35,yahoo,0
0,1,1,1,1,1,1,100,1,0,yandex,0
0,1,1,1,1,0,1,0,3,72,youtube.com,0
0,1,1,0,0,1,1,0,4,18,youtube.com,0
0,1,1,0,0,1,1,100,1,0,youtube.com,0
0,1,1,1,1,1,1,100,1,0,youtube.com,0
0,1,1,1,1,1,1,0,3,62,youtube.com,0
0,1,1,1,1,1,1,0,2,15,youtube.com,0
0,1,1,1,1,1,1,0,13,989,youtube.com,0
0,1,1,1,1,1,1,0,2,100,youtube.com,0
0,0,1,0,0,0,16,37.5,2.125,1036,(direct),0
0,0,1,0,0,1,1,0,2,283,(direct),0
0,0,1,0,0,1,15,80,1.4666667,2829,(direct),0
0,0,1,0,0,1,1,0,6,786,(direct),0
0,0,1,0,0,1,1,0,26,17,(direct),0
0,0,1,0,1,0,1,0,10,138,(direct),0
0,0,1,0,1,1,1,0,7,251,(direct),0
0,0,1,1,1,1,1,0,5,180,(direct),0
0,0,1,1,1,1,1,0,2,101,(direct),0
0,0,1,1,1,0,7,57.142857,2.142857,67,(direct),0
0,0,1,1,1,1,3,0,41,6201,(direct),0
0,0,1,1,1,1,3,33.333332,9.666667,1672,(direct),0
0,0,1,1,1,1,1,0,2,278,(direct),0
0,0,1,1,1,1,6,33.333332,3.1666667,409,(direct),0
0,0,1,1,1,1,5,40,2.4,1314,(direct),0
0,0,1,1,1,0,4,75,1.75,27,(direct),0
0,0,1,1,1,1,1,0,2,25,(direct),0
0,0,1,1,1,1,2,50,1.5,12,(direct),0
0,0,1,1,1,0,1,0,2,19,(direct),0
0,0,1,1,1,0,3,66.666664,2,434,(direct),0
0,0,1,1,1,1,2,50,2.5,845,(direct),0
0,0,1,1,1,1,1,0,8,1920,(direct),0
0,0,1,1,1,1,4,75,1.25,171,(direct),0
0,0,1,1,1,1,1,0,2,1525,(direct),0
0,0,1,1,1,1,3,33.333332,2.3333333,64,(direct),0
0,0,1,1,1,1,4,0,3.75,1548,(direct),0
0,0,1,1,1,1,1,0,3,437,(direct),0
0,0,1,1,1,0,1,0,2,14,(direct),0
0,0,1,1,1,0,1,0,17,562,(direct),0
0,0,1,1,1,1,1,0,6,590,(direct),0
0,0,1,1,1,1,2,50,2,1311,(direct),0
0,1,1,0,0,0,2,100,1,0,ak7.io,0
0,1,1,0,0,1,1,100,1,0,ak7.io,0
0,1,1,0,0,1,1,0,2,14,ak7.io,0
0,1,1,0,0,0,1,100,1,0,alibestsale.com,1
0,1,1,1,1,0,1,100,1,0,alibestsale.com,1
0,1,1,0,1,0,1,0,13,172,allmark.io,0
0,1,1,1,1,0,3,0,8,2955,allmark.io,0
0,1,1,1,1,0,4,25,2.25,1200,allmark.io,0
0,1,1,1,1,0,1,0,10,388,allmark.io,0
0,1,1,1,1,1,1,0,2,6,allmark.io,0
0,1,1,1,1,0,1,0,5,290,allmark.io,0
0,1,1,1,1,0,1,0,2,4,allmark.io,0
0,1,1,1,1,0,2,0,2.5,1217,allmark.io,0
0,1,1,0,0,1,1,0,10,1609,app.asana.com,0
0,1,1,1,1,1,1,0,2,64,besnard-mobi.socialcast.com,0
0,1,1,1,1,0,1,0,7,270,bitbucket.org,0
0,1,1,1,1,0,1,100,1,0,claim578578.copyrightclaims.org,1
0,1,1,0,0,0,4,0,5,434,delicious.com,0
0,1,1,0,0,1,1,0,2,343,delicious.com,0
0,1,1,0,0,1,3,66.666664,1.6666666,32,demo.generia.de,0
0,1,1,1,1,1,3,33.333332,3,300,dub114.mail.live.com,0
0,1,1,1,1,1,1,100,1,0,facebook.com,0
0,1,1,1,1,1,1,100,1,0,getpocket.com,0
0,1,1,1,1,0,3,0,2,353,ghostvisitor.com,0
0,1,1,0,0,0,2,0,2.5,22,github.com,0
0,1,1,1,1,0,1,0,7,40,github.com,0
0,1,1,1,1,0,3,0,3.6666667,1011,github.com,0
0,1,1,1,1,1,1,0,4,1047,github.com,0
0,1,1,1,1,1,1,0,5,51,github.com,0
0,1,1,1,1,1,1,0,2,55,github.com,0
0,1,1,1,1,0,2,50,4,287,github.com,0
0,1,1,1,1,0,1,0,4,160,github.com,0
0,1,1,1,1,0,2,50,2,117,github.com,0
0,1,1,1,1,0,2,50,1.5,674,github.com,0
0,1,1,1,1,0,3,66.666664,1.3333334,100,github.com,0
0,1,1,1,1,0,2,100,1,0,github.com,0
0,1,1,0,0,0,2,100,1,0,github.com,0
0,1,1,1,1,0,1,0,29,1146,github.com,0
0,1,1,1,1,0,1,0,6,63,github.com,0
0,1,1,1,1,0,2,0,2,519,github.com,0
0,1,1,1,1,0,2,50,3,56,github.com,0
0,1,1,1,1,0,1,0,3,1071,github.com,0
0,1,1,1,1,0,1,0,7,111,github.com,0
0,1,1,0,0,1,2,0,3.5,1538,github.com,0
0,1,1,1,1,1,4,50,5.5,4178,github.com,0
0,1,1,1,1,0,1,0,11,273,github.com,0
0,1,1,1,1,1,2,100,1,0,github.com,0
0,1,1,1,1,0,1,0,2,43,github.com,0
0,1,1,1,1,1,1,0,3,9,github.com,0
0,1,1,1,1,1,3,66.666664,1.6666666,5,github.com,0
0,1,1,1,1,1,3,33.333332,2.3333333,1164,github.com,0
0,1,1,1,1,1,2,50,1.5,419,github.com,0
0,1,1,1,1,1,5,60,2.2,2060,github.com,0
0,1,1,0,0,0,4,25,3.25,117,google,0
0,1,1,0,0,1,28,67.85714,3.142857,6726,google,0
0,1,1,0,0,1,1,0,2,1451,google,0
0,1,1,0,0,1,3,100,1,0,google,0
0,1,1,0,0,1,16,93.75,1.125,1119,google,0
0,1,1,0,0,1,8,87.5,1.125,105,google,0
0,1,1,0,0,1,11,100,1,0,google,0
0,1,1,0,0,1,2,50,1.5,1,google,0
0,1,1,0,1,1,1,0,3,1607,google,0
0,1,1,0,1,0,1,0,5,393,google,0
0,1,1,0,1,1,2,0,2,165,google,0
0,1,1,0,1,1,2,50,1.5,228,google,0
0,1,1,0,1,1,1,0,2,0,google,0
0,1,1,0,1,1,3,66.666664,1.3333334,1,google,0
0,1,1,0,1,1,12,91.666664,1.0833334,1068,google,0
0,1,1,1,1,0,1,0,3,757,google,0
0,1,1,1,1,1,1,0,8,3,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,1350,google,0
0,1,1,1,1,1,3,33.333332,3,125,google,0
0,1,1,1,1,1,1,0,9,133,google,0
0,1,1,1,1,1,1,0,3,38,google,0
0,1,1,1,1,1,5,80,1.2,16,google,0
0,1,1,1,1,1,2,50,1.5,878,google,0
0,1,1,1,1,1,1,0,2,1386,google,0
0,1,1,1,1,1,4,0,2,40,google,0
0,1,1,1,1,1,1,0,7,439,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,146,google,0
0,1,1,1,1,1,2,50,4,364,google,0
0,1,1,1,1,1,2,50,1.5,5,google,0
0,1,1,1,1,1,24,91.666664,1.0833334,1571,google,0
0,1,1,1,1,1,3,33.333332,8.666667,289,google,0
0,1,1,1,1,1,1,0,2,42,google,0
0,1,1,1,1,1,5,80,1.2,372,google,0
0,1,1,1,1,1,1,0,5,151,google,0
0,1,1,1,1,1,3,33.333332,52.666668,4766,google,0
0,1,1,1,1,1,1,0,2,652,google,0
0,1,1,1,1,1,1,0,6,17,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,0,google,0
0,1,1,1,1,1,2,50,1.5,346,google,0
0,1,1,1,1,1,9,100,1,0,google,0
0,1,1,1,1,1,4,75,1.25,163,google,0
0,1,1,1,1,1,4,75,2.25,520,google,0
0,1,1,1,1,1,5,60,1.6,374,google,0
0,1,1,1,1,1,1,0,7,323,google,0
0,1,1,1,1,1,4,75,1.25,670,google,0
0,1,1,1,1,1,2,50,2,1633,google,0
0,1,1,1,1,1,1,0,3,77,google,0
0,1,1,1,1,1,1,0,3,490,google,0
0,1,1,1,1,1,4,75,1.25,1030,google,0
0,1,1,1,1,1,1,0,2,473,google,0
0,1,1,1,1,1,1,0,46,1416,google,0
0,1,1,1,1,1,2,0,84.5,748,google,0
0,1,1,1,1,1,2,0,2.5,262,google,0
0,1,1,1,1,1,4,75,2.75,5444,google,0
0,1,1,1,1,1,1,0,8,599,google,0
0,1,1,1,1,1,1,0,3,30,google,0
0,1,1,1,1,1,7,85.71429,3.4285715,613,google,0
0,1,1,1,1,1,2,50,2,84,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,401,google,0
0,1,1,1,1,1,2,50,2.5,294,google,0
0,1,1,1,1,1,1,0,9,3321,google,0
0,1,1,1,1,1,1,0,2,55,google,0
0,1,1,1,1,1,6,50,70.666664,9907,google,0
0,1,1,1,1,1,1,0,4,3,google,0
0,1,1,1,1,0,2,50,1.5,3,google,0
0,1,1,1,1,1,1,0,2,422,google,0
0,1,1,1,1,1,6,83.333336,2.1666667,851,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,187,google,0
0,1,1,1,1,1,8,25,2.75,4076,google,0
0,1,1,1,1,0,1,0,10,134,google,0
0,1,1,1,1,1,1,0,2,408,google,0
0,1,1,1,1,1,2,50,1.5,1459,google,0
0,1,1,1,1,0,5,100,1,0,google,0
0,1,1,1,1,1,1,0,9,5,google,0
0,1,1,1,1,1,6,83.333336,1.1666666,1593,google,0
0,1,1,1,1,1,3,33.333332,14.333333,6216,google,0
0,1,1,1,1,1,6,83.333336,1.1666666,427,google,0
0,1,1,1,1,1,1,0,20,814,google,0
0,1,1,1,1,1,10,80,1.3,123,google,0
0,1,1,1,1,1,2,50,1.5,980,google,0
0,1,1,1,1,1,2,50,1.5,1626,google,0
0,1,1,1,1,1,12,100,1,0,google,0
0,1,1,1,1,1,2,0,10.5,1533,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,63,google,0
0,1,1,1,1,1,2,50,2,3,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,1372,google,0
0,1,1,1,1,1,6,50,3.8333333,1421,google,0
0,1,1,1,1,1,1,0,3,400,google,0
0,1,1,1,1,1,1,0,2,892,google,0
0,1,1,1,1,1,1,0,5,1178,google,0
0,1,1,1,1,1,4,75,2.5,790,google,0
0,1,1,1,1,1,9,77.77778,1.3333334,2880,google,0
